masked_img_name,clothing_type,fabric,pattern,segm_name,img_id
MEN-Denim-id_00000089-18_4_full_segm_4.png,4,1,3,MEN-Denim-id_00000089-18_4_full_segm.png,MEN-Denim-id_00000089
MEN-Denim-id_00000089-26_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00000089-26_7_additional_segm.png,MEN-Denim-id_00000089
MEN-Denim-id_00000089-26_7_additional_segm_4.png,4,1,3,MEN-Denim-id_00000089-26_7_additional_segm.png,MEN-Denim-id_00000089
MEN-Denim-id_00000089-27_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00000089-27_7_additional_segm.png,MEN-Denim-id_00000089
MEN-Denim-id_00000089-27_7_additional_segm_4.png,4,1,3,MEN-Denim-id_00000089-27_7_additional_segm.png,MEN-Denim-id_00000089
MEN-Denim-id_00000089-28_1_front_segm_1.png,1,1,3,MEN-Denim-id_00000089-28_1_front_segm.png,MEN-Denim-id_00000089
MEN-Denim-id_00000089-28_1_front_segm_4.png,4,1,3,MEN-Denim-id_00000089-28_1_front_segm.png,MEN-Denim-id_00000089
MEN-Denim-id_00000089-29_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00000089-29_7_additional_segm.png,MEN-Denim-id_00000089
MEN-Denim-id_00000089-29_7_additional_segm_4.png,4,1,3,MEN-Denim-id_00000089-29_7_additional_segm.png,MEN-Denim-id_00000089
MEN-Denim-id_00000089-44_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00000089-44_7_additional_segm.png,MEN-Denim-id_00000089
MEN-Denim-id_00000089-44_7_additional_segm_4.png,4,1,3,MEN-Denim-id_00000089-44_7_additional_segm.png,MEN-Denim-id_00000089
MEN-Denim-id_00000089-45_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00000089-45_7_additional_segm.png,MEN-Denim-id_00000089
MEN-Denim-id_00000089-45_7_additional_segm_4.png,4,1,3,MEN-Denim-id_00000089-45_7_additional_segm.png,MEN-Denim-id_00000089
MEN-Denim-id_00000089-46_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00000089-46_7_additional_segm.png,MEN-Denim-id_00000089
MEN-Denim-id_00000089-46_7_additional_segm_4.png,4,1,3,MEN-Denim-id_00000089-46_7_additional_segm.png,MEN-Denim-id_00000089
MEN-Denim-id_00000182-01_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00000182-01_7_additional_segm.png,MEN-Denim-id_00000182
MEN-Denim-id_00000182-01_7_additional_segm_4.png,4,1,3,MEN-Denim-id_00000182-01_7_additional_segm.png,MEN-Denim-id_00000182
MEN-Denim-id_00000265-01_2_side_segm_1.png,1,1,3,MEN-Denim-id_00000265-01_2_side_segm.png,MEN-Denim-id_00000265
MEN-Denim-id_00000265-01_2_side_segm_6.png,6,1,3,MEN-Denim-id_00000265-01_2_side_segm.png,MEN-Denim-id_00000265
MEN-Denim-id_00000313-01_1_front_segm_1.png,1,1,4,MEN-Denim-id_00000313-01_1_front_segm.png,MEN-Denim-id_00000313
MEN-Denim-id_00000313-01_1_front_segm_4.png,4,0,3,MEN-Denim-id_00000313-01_1_front_segm.png,MEN-Denim-id_00000313
MEN-Denim-id_00000353-01_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00000353-01_7_additional_segm.png,MEN-Denim-id_00000353
MEN-Denim-id_00000353-01_7_additional_segm_2.png,2,1,3,MEN-Denim-id_00000353-01_7_additional_segm.png,MEN-Denim-id_00000353
MEN-Denim-id_00000353-01_7_additional_segm_4.png,4,0,3,MEN-Denim-id_00000353-01_7_additional_segm.png,MEN-Denim-id_00000353
MEN-Denim-id_00000353-02_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00000353-02_7_additional_segm.png,MEN-Denim-id_00000353
MEN-Denim-id_00000353-02_7_additional_segm_2.png,2,0,3,MEN-Denim-id_00000353-02_7_additional_segm.png,MEN-Denim-id_00000353
MEN-Denim-id_00000353-02_7_additional_segm_4.png,4,0,4,MEN-Denim-id_00000353-02_7_additional_segm.png,MEN-Denim-id_00000353
MEN-Denim-id_00000516-01_1_front_segm_1.png,1,1,3,MEN-Denim-id_00000516-01_1_front_segm.png,MEN-Denim-id_00000516
MEN-Denim-id_00000516-01_1_front_segm_4.png,4,0,3,MEN-Denim-id_00000516-01_1_front_segm.png,MEN-Denim-id_00000516
MEN-Denim-id_00000750-01_1_front_segm_1.png,1,1,3,MEN-Denim-id_00000750-01_1_front_segm.png,MEN-Denim-id_00000750
MEN-Denim-id_00000750-01_1_front_segm_2.png,2,1,3,MEN-Denim-id_00000750-01_1_front_segm.png,MEN-Denim-id_00000750
MEN-Denim-id_00000750-01_1_front_segm_4.png,4,0,4,MEN-Denim-id_00000750-01_1_front_segm.png,MEN-Denim-id_00000750
MEN-Denim-id_00000826-01_1_front_segm_1.png,1,1,3,MEN-Denim-id_00000826-01_1_front_segm.png,MEN-Denim-id_00000826
MEN-Denim-id_00000826-01_1_front_segm_4.png,4,1,3,MEN-Denim-id_00000826-01_1_front_segm.png,MEN-Denim-id_00000826
MEN-Denim-id_00000826-02_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00000826-02_7_additional_segm.png,MEN-Denim-id_00000826
MEN-Denim-id_00000826-02_7_additional_segm_4.png,4,1,3,MEN-Denim-id_00000826-02_7_additional_segm.png,MEN-Denim-id_00000826
MEN-Denim-id_00000826-03_1_front_segm_1.png,1,1,3,MEN-Denim-id_00000826-03_1_front_segm.png,MEN-Denim-id_00000826
MEN-Denim-id_00000826-03_1_front_segm_4.png,4,0,3,MEN-Denim-id_00000826-03_1_front_segm.png,MEN-Denim-id_00000826
MEN-Denim-id_00000826-04_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00000826-04_7_additional_segm.png,MEN-Denim-id_00000826
MEN-Denim-id_00000826-04_7_additional_segm_4.png,4,0,4,MEN-Denim-id_00000826-04_7_additional_segm.png,MEN-Denim-id_00000826
MEN-Denim-id_00000938-02_1_front_segm_1.png,1,1,2,MEN-Denim-id_00000938-02_1_front_segm.png,MEN-Denim-id_00000938
MEN-Denim-id_00000938-02_1_front_segm_2.png,2,2,3,MEN-Denim-id_00000938-02_1_front_segm.png,MEN-Denim-id_00000938
MEN-Denim-id_00000938-02_1_front_segm_4.png,4,1,3,MEN-Denim-id_00000938-02_1_front_segm.png,MEN-Denim-id_00000938
MEN-Denim-id_00000938-03_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00000938-03_7_additional_segm.png,MEN-Denim-id_00000938
MEN-Denim-id_00000938-03_7_additional_segm_4.png,4,1,3,MEN-Denim-id_00000938-03_7_additional_segm.png,MEN-Denim-id_00000938
MEN-Denim-id_00000938-05_1_front_segm_1.png,1,0,3,MEN-Denim-id_00000938-05_1_front_segm.png,MEN-Denim-id_00000938
MEN-Denim-id_00000938-05_1_front_segm_4.png,4,1,4,MEN-Denim-id_00000938-05_1_front_segm.png,MEN-Denim-id_00000938
MEN-Denim-id_00001231-01_4_full_segm_1.png,1,1,3,MEN-Denim-id_00001231-01_4_full_segm.png,MEN-Denim-id_00001231
MEN-Denim-id_00001231-01_4_full_segm_4.png,4,0,4,MEN-Denim-id_00001231-01_4_full_segm.png,MEN-Denim-id_00001231
MEN-Denim-id_00002243-01_4_full_segm_1.png,1,1,3,MEN-Denim-id_00002243-01_4_full_segm.png,MEN-Denim-id_00002243
MEN-Denim-id_00002243-01_4_full_segm_2.png,2,1,3,MEN-Denim-id_00002243-01_4_full_segm.png,MEN-Denim-id_00002243
MEN-Denim-id_00002243-01_4_full_segm_4.png,4,0,3,MEN-Denim-id_00002243-01_4_full_segm.png,MEN-Denim-id_00002243
MEN-Denim-id_00002476-01_1_front_segm_1.png,1,1,3,MEN-Denim-id_00002476-01_1_front_segm.png,MEN-Denim-id_00002476
MEN-Denim-id_00002476-01_1_front_segm_4.png,4,0,4,MEN-Denim-id_00002476-01_1_front_segm.png,MEN-Denim-id_00002476
MEN-Denim-id_00002559-01_4_full_segm_1.png,1,1,3,MEN-Denim-id_00002559-01_4_full_segm.png,MEN-Denim-id_00002559
MEN-Denim-id_00002559-01_4_full_segm_4.png,4,0,4,MEN-Denim-id_00002559-01_4_full_segm.png,MEN-Denim-id_00002559
MEN-Denim-id_00002559-03_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00002559-03_7_additional_segm.png,MEN-Denim-id_00002559
MEN-Denim-id_00002559-03_7_additional_segm_4.png,4,0,3,MEN-Denim-id_00002559-03_7_additional_segm.png,MEN-Denim-id_00002559
MEN-Denim-id_00002578-01_1_front_segm_1.png,1,1,3,MEN-Denim-id_00002578-01_1_front_segm.png,MEN-Denim-id_00002578
MEN-Denim-id_00002578-01_1_front_segm_4.png,4,1,4,MEN-Denim-id_00002578-01_1_front_segm.png,MEN-Denim-id_00002578
MEN-Denim-id_00002707-01_1_front_segm_1.png,1,1,3,MEN-Denim-id_00002707-01_1_front_segm.png,MEN-Denim-id_00002707
MEN-Denim-id_00002707-01_1_front_segm_4.png,4,1,3,MEN-Denim-id_00002707-01_1_front_segm.png,MEN-Denim-id_00002707
MEN-Denim-id_00002735-01_1_front_segm_1.png,1,1,3,MEN-Denim-id_00002735-01_1_front_segm.png,MEN-Denim-id_00002735
MEN-Denim-id_00002735-01_1_front_segm_4.png,4,0,3,MEN-Denim-id_00002735-01_1_front_segm.png,MEN-Denim-id_00002735
MEN-Denim-id_00002760-01_4_full_segm_1.png,1,1,3,MEN-Denim-id_00002760-01_4_full_segm.png,MEN-Denim-id_00002760
MEN-Denim-id_00002760-01_4_full_segm_4.png,4,0,3,MEN-Denim-id_00002760-01_4_full_segm.png,MEN-Denim-id_00002760
MEN-Denim-id_00002760-04_4_full_segm_1.png,1,1,4,MEN-Denim-id_00002760-04_4_full_segm.png,MEN-Denim-id_00002760
MEN-Denim-id_00002760-04_4_full_segm_4.png,4,0,4,MEN-Denim-id_00002760-04_4_full_segm.png,MEN-Denim-id_00002760
MEN-Denim-id_00003074-01_1_front_segm_1.png,1,1,3,MEN-Denim-id_00003074-01_1_front_segm.png,MEN-Denim-id_00003074
MEN-Denim-id_00003074-01_1_front_segm_4.png,4,1,3,MEN-Denim-id_00003074-01_1_front_segm.png,MEN-Denim-id_00003074
MEN-Denim-id_00003242-01_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00003242-01_7_additional_segm.png,MEN-Denim-id_00003242
MEN-Denim-id_00003242-01_7_additional_segm_4.png,4,0,3,MEN-Denim-id_00003242-01_7_additional_segm.png,MEN-Denim-id_00003242
MEN-Denim-id_00003252-01_1_front_segm_1.png,1,1,3,MEN-Denim-id_00003252-01_1_front_segm.png,MEN-Denim-id_00003252
MEN-Denim-id_00003252-01_1_front_segm_4.png,4,1,4,MEN-Denim-id_00003252-01_1_front_segm.png,MEN-Denim-id_00003252
MEN-Denim-id_00003570-01_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00003570-01_7_additional_segm.png,MEN-Denim-id_00003570
MEN-Denim-id_00003570-01_7_additional_segm_4.png,4,1,3,MEN-Denim-id_00003570-01_7_additional_segm.png,MEN-Denim-id_00003570
MEN-Denim-id_00003734-01_1_front_segm_1.png,1,3,2,MEN-Denim-id_00003734-01_1_front_segm.png,MEN-Denim-id_00003734
MEN-Denim-id_00003734-01_1_front_segm_4.png,4,0,3,MEN-Denim-id_00003734-01_1_front_segm.png,MEN-Denim-id_00003734
MEN-Denim-id_00003845-02_1_front_segm_1.png,1,1,3,MEN-Denim-id_00003845-02_1_front_segm.png,MEN-Denim-id_00003845
MEN-Denim-id_00003845-02_1_front_segm_4.png,4,0,4,MEN-Denim-id_00003845-02_1_front_segm.png,MEN-Denim-id_00003845
MEN-Denim-id_00003879-01_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00003879-01_7_additional_segm.png,MEN-Denim-id_00003879
MEN-Denim-id_00003879-01_7_additional_segm_4.png,4,1,1,MEN-Denim-id_00003879-01_7_additional_segm.png,MEN-Denim-id_00003879
MEN-Denim-id_00003879-02_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00003879-02_7_additional_segm.png,MEN-Denim-id_00003879
MEN-Denim-id_00003879-02_7_additional_segm_4.png,4,1,1,MEN-Denim-id_00003879-02_7_additional_segm.png,MEN-Denim-id_00003879
MEN-Denim-id_00004051-01_4_full_segm_1.png,1,1,3,MEN-Denim-id_00004051-01_4_full_segm.png,MEN-Denim-id_00004051
MEN-Denim-id_00004051-01_4_full_segm_4.png,4,0,3,MEN-Denim-id_00004051-01_4_full_segm.png,MEN-Denim-id_00004051
MEN-Denim-id_00004714-01_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00004714-01_7_additional_segm.png,MEN-Denim-id_00004714
MEN-Denim-id_00004714-01_7_additional_segm_4.png,4,0,3,MEN-Denim-id_00004714-01_7_additional_segm.png,MEN-Denim-id_00004714
MEN-Denim-id_00004807-01_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00004807-01_7_additional_segm.png,MEN-Denim-id_00004807
MEN-Denim-id_00004807-01_7_additional_segm_4.png,4,0,3,MEN-Denim-id_00004807-01_7_additional_segm.png,MEN-Denim-id_00004807
MEN-Denim-id_00005208-01_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00005208-01_7_additional_segm.png,MEN-Denim-id_00005208
MEN-Denim-id_00005208-01_7_additional_segm_2.png,2,2,3,MEN-Denim-id_00005208-01_7_additional_segm.png,MEN-Denim-id_00005208
MEN-Denim-id_00005208-01_7_additional_segm_4.png,4,1,3,MEN-Denim-id_00005208-01_7_additional_segm.png,MEN-Denim-id_00005208
MEN-Denim-id_00005378-01_7_additional_segm_1.png,1,3,3,MEN-Denim-id_00005378-01_7_additional_segm.png,MEN-Denim-id_00005378
MEN-Denim-id_00005378-01_7_additional_segm_4.png,4,1,3,MEN-Denim-id_00005378-01_7_additional_segm.png,MEN-Denim-id_00005378
MEN-Denim-id_00005608-01_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00005608-01_7_additional_segm.png,MEN-Denim-id_00005608
MEN-Denim-id_00005608-01_7_additional_segm_4.png,4,0,4,MEN-Denim-id_00005608-01_7_additional_segm.png,MEN-Denim-id_00005608
MEN-Denim-id_00005663-01_4_full_segm_1.png,1,1,3,MEN-Denim-id_00005663-01_4_full_segm.png,MEN-Denim-id_00005663
MEN-Denim-id_00005663-01_4_full_segm_4.png,4,1,3,MEN-Denim-id_00005663-01_4_full_segm.png,MEN-Denim-id_00005663
MEN-Denim-id_00005724-01_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00005724-01_7_additional_segm.png,MEN-Denim-id_00005724
MEN-Denim-id_00005724-01_7_additional_segm_4.png,4,0,3,MEN-Denim-id_00005724-01_7_additional_segm.png,MEN-Denim-id_00005724
MEN-Denim-id_00005769-02_4_full_segm_1.png,1,1,3,MEN-Denim-id_00005769-02_4_full_segm.png,MEN-Denim-id_00005769
MEN-Denim-id_00005769-02_4_full_segm_2.png,2,1,3,MEN-Denim-id_00005769-02_4_full_segm.png,MEN-Denim-id_00005769
MEN-Denim-id_00005769-02_4_full_segm_4.png,4,0,3,MEN-Denim-id_00005769-02_4_full_segm.png,MEN-Denim-id_00005769
MEN-Denim-id_00005826-01_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00005826-01_7_additional_segm.png,MEN-Denim-id_00005826
MEN-Denim-id_00005826-01_7_additional_segm_4.png,4,1,3,MEN-Denim-id_00005826-01_7_additional_segm.png,MEN-Denim-id_00005826
MEN-Denim-id_00005887-01_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00005887-01_7_additional_segm.png,MEN-Denim-id_00005887
MEN-Denim-id_00005887-01_7_additional_segm_4.png,4,1,3,MEN-Denim-id_00005887-01_7_additional_segm.png,MEN-Denim-id_00005887
MEN-Denim-id_00005887-02_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00005887-02_7_additional_segm.png,MEN-Denim-id_00005887
MEN-Denim-id_00005887-02_7_additional_segm_4.png,4,0,3,MEN-Denim-id_00005887-02_7_additional_segm.png,MEN-Denim-id_00005887
MEN-Denim-id_00005887-03_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00005887-03_7_additional_segm.png,MEN-Denim-id_00005887
MEN-Denim-id_00005887-03_7_additional_segm_4.png,4,0,4,MEN-Denim-id_00005887-03_7_additional_segm.png,MEN-Denim-id_00005887
MEN-Denim-id_00006034-01_4_full_segm_1.png,1,1,3,MEN-Denim-id_00006034-01_4_full_segm.png,MEN-Denim-id_00006034
MEN-Denim-id_00006034-01_4_full_segm_2.png,2,0,3,MEN-Denim-id_00006034-01_4_full_segm.png,MEN-Denim-id_00006034
MEN-Denim-id_00006034-01_4_full_segm_4.png,4,0,3,MEN-Denim-id_00006034-01_4_full_segm.png,MEN-Denim-id_00006034
MEN-Denim-id_00006106-01_7_additional_segm_1.png,1,1,5,MEN-Denim-id_00006106-01_7_additional_segm.png,MEN-Denim-id_00006106
MEN-Denim-id_00006106-01_7_additional_segm_4.png,4,0,4,MEN-Denim-id_00006106-01_7_additional_segm.png,MEN-Denim-id_00006106
MEN-Denim-id_00006359-01_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00006359-01_7_additional_segm.png,MEN-Denim-id_00006359
MEN-Denim-id_00006359-01_7_additional_segm_2.png,2,0,5,MEN-Denim-id_00006359-01_7_additional_segm.png,MEN-Denim-id_00006359
MEN-Denim-id_00006359-01_7_additional_segm_4.png,4,0,4,MEN-Denim-id_00006359-01_7_additional_segm.png,MEN-Denim-id_00006359
MEN-Denim-id_00006407-01_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00006407-01_7_additional_segm.png,MEN-Denim-id_00006407
MEN-Denim-id_00006407-01_7_additional_segm_4.png,4,0,3,MEN-Denim-id_00006407-01_7_additional_segm.png,MEN-Denim-id_00006407
MEN-Denim-id_00006407-02_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00006407-02_7_additional_segm.png,MEN-Denim-id_00006407
MEN-Denim-id_00006407-02_7_additional_segm_4.png,4,0,3,MEN-Denim-id_00006407-02_7_additional_segm.png,MEN-Denim-id_00006407
MEN-Denim-id_00006407-03_7_additional_segm_1.png,1,1,1,MEN-Denim-id_00006407-03_7_additional_segm.png,MEN-Denim-id_00006407
MEN-Denim-id_00006407-03_7_additional_segm_4.png,4,1,4,MEN-Denim-id_00006407-03_7_additional_segm.png,MEN-Denim-id_00006407
MEN-Denim-id_00006465-01_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00006465-01_7_additional_segm.png,MEN-Denim-id_00006465
MEN-Denim-id_00006465-01_7_additional_segm_4.png,4,0,4,MEN-Denim-id_00006465-01_7_additional_segm.png,MEN-Denim-id_00006465
MEN-Denim-id_00006841-01_1_front_segm_1.png,1,1,1,MEN-Denim-id_00006841-01_1_front_segm.png,MEN-Denim-id_00006841
MEN-Denim-id_00006841-01_1_front_segm_4.png,4,0,3,MEN-Denim-id_00006841-01_1_front_segm.png,MEN-Denim-id_00006841
MEN-Denim-id_00007216-01_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00007216-01_7_additional_segm.png,MEN-Denim-id_00007216
MEN-Denim-id_00007216-01_7_additional_segm_4.png,4,0,3,MEN-Denim-id_00007216-01_7_additional_segm.png,MEN-Denim-id_00007216
MEN-Denim-id_00007297-01_7_additional_segm_1.png,1,0,3,MEN-Denim-id_00007297-01_7_additional_segm.png,MEN-Denim-id_00007297
MEN-Denim-id_00007297-01_7_additional_segm_4.png,4,1,3,MEN-Denim-id_00007297-01_7_additional_segm.png,MEN-Denim-id_00007297
MEN-Denim-id_00007524-01_4_full_segm_1.png,1,1,1,MEN-Denim-id_00007524-01_4_full_segm.png,MEN-Denim-id_00007524
MEN-Denim-id_00007524-01_4_full_segm_4.png,4,0,5,MEN-Denim-id_00007524-01_4_full_segm.png,MEN-Denim-id_00007524
MEN-Denim-id_00007570-01_1_front_segm_1.png,1,1,6,MEN-Denim-id_00007570-01_1_front_segm.png,MEN-Denim-id_00007570
MEN-Denim-id_00007570-01_1_front_segm_4.png,4,0,3,MEN-Denim-id_00007570-01_1_front_segm.png,MEN-Denim-id_00007570
MEN-Denim-id_00007607-01_1_front_segm_1.png,1,1,3,MEN-Denim-id_00007607-01_1_front_segm.png,MEN-Denim-id_00007607
MEN-Denim-id_00007607-01_1_front_segm_4.png,4,0,4,MEN-Denim-id_00007607-01_1_front_segm.png,MEN-Denim-id_00007607
MEN-Jackets_Vests-id_00000084-04_4_full_segm_1.png,1,1,3,MEN-Jackets_Vests-id_00000084-04_4_full_segm.png,MEN-Jackets_Vests-id_00000084
MEN-Jackets_Vests-id_00000084-04_4_full_segm_2.png,2,1,6,MEN-Jackets_Vests-id_00000084-04_4_full_segm.png,MEN-Jackets_Vests-id_00000084
MEN-Jackets_Vests-id_00000084-04_4_full_segm_4.png,4,1,3,MEN-Jackets_Vests-id_00000084-04_4_full_segm.png,MEN-Jackets_Vests-id_00000084
MEN-Jackets_Vests-id_00000084-05_1_front_segm_1.png,1,1,3,MEN-Jackets_Vests-id_00000084-05_1_front_segm.png,MEN-Jackets_Vests-id_00000084
MEN-Jackets_Vests-id_00000084-05_1_front_segm_2.png,2,1,6,MEN-Jackets_Vests-id_00000084-05_1_front_segm.png,MEN-Jackets_Vests-id_00000084
MEN-Jackets_Vests-id_00000084-05_1_front_segm_4.png,4,0,3,MEN-Jackets_Vests-id_00000084-05_1_front_segm.png,MEN-Jackets_Vests-id_00000084
MEN-Jackets_Vests-id_00000084-07_7_additional_segm_1.png,1,1,3,MEN-Jackets_Vests-id_00000084-07_7_additional_segm.png,MEN-Jackets_Vests-id_00000084
MEN-Jackets_Vests-id_00000084-07_7_additional_segm_2.png,2,5,6,MEN-Jackets_Vests-id_00000084-07_7_additional_segm.png,MEN-Jackets_Vests-id_00000084
MEN-Jackets_Vests-id_00000084-07_7_additional_segm_4.png,4,1,4,MEN-Jackets_Vests-id_00000084-07_7_additional_segm.png,MEN-Jackets_Vests-id_00000084
MEN-Jackets_Vests-id_00000084-08_4_full_segm_1.png,1,1,3,MEN-Jackets_Vests-id_00000084-08_4_full_segm.png,MEN-Jackets_Vests-id_00000084
MEN-Jackets_Vests-id_00000084-08_4_full_segm_2.png,2,5,6,MEN-Jackets_Vests-id_00000084-08_4_full_segm.png,MEN-Jackets_Vests-id_00000084
MEN-Jackets_Vests-id_00000084-08_4_full_segm_4.png,4,1,3,MEN-Jackets_Vests-id_00000084-08_4_full_segm.png,MEN-Jackets_Vests-id_00000084
MEN-Jackets_Vests-id_00000094-01_4_full_segm_1.png,1,1,1,MEN-Jackets_Vests-id_00000094-01_4_full_segm.png,MEN-Jackets_Vests-id_00000094
MEN-Jackets_Vests-id_00000094-01_4_full_segm_2.png,2,1,3,MEN-Jackets_Vests-id_00000094-01_4_full_segm.png,MEN-Jackets_Vests-id_00000094
MEN-Jackets_Vests-id_00000094-01_4_full_segm_4.png,4,1,3,MEN-Jackets_Vests-id_00000094-01_4_full_segm.png,MEN-Jackets_Vests-id_00000094
MEN-Jackets_Vests-id_00000094-02_7_additional_segm_1.png,1,1,3,MEN-Jackets_Vests-id_00000094-02_7_additional_segm.png,MEN-Jackets_Vests-id_00000094
MEN-Jackets_Vests-id_00000094-02_7_additional_segm_2.png,2,1,3,MEN-Jackets_Vests-id_00000094-02_7_additional_segm.png,MEN-Jackets_Vests-id_00000094
MEN-Jackets_Vests-id_00000094-02_7_additional_segm_4.png,4,1,3,MEN-Jackets_Vests-id_00000094-02_7_additional_segm.png,MEN-Jackets_Vests-id_00000094
MEN-Jackets_Vests-id_00000094-04_7_additional_segm_1.png,1,1,3,MEN-Jackets_Vests-id_00000094-04_7_additional_segm.png,MEN-Jackets_Vests-id_00000094
MEN-Jackets_Vests-id_00000094-04_7_additional_segm_2.png,2,1,3,MEN-Jackets_Vests-id_00000094-04_7_additional_segm.png,MEN-Jackets_Vests-id_00000094
MEN-Jackets_Vests-id_00000094-04_7_additional_segm_4.png,4,1,3,MEN-Jackets_Vests-id_00000094-04_7_additional_segm.png,MEN-Jackets_Vests-id_00000094
MEN-Jackets_Vests-id_00000168-02_4_full_segm_1.png,1,1,2,MEN-Jackets_Vests-id_00000168-02_4_full_segm.png,MEN-Jackets_Vests-id_00000168
MEN-Jackets_Vests-id_00000168-02_4_full_segm_2.png,2,1,3,MEN-Jackets_Vests-id_00000168-02_4_full_segm.png,MEN-Jackets_Vests-id_00000168
MEN-Jackets_Vests-id_00000168-02_4_full_segm_4.png,4,1,4,MEN-Jackets_Vests-id_00000168-02_4_full_segm.png,MEN-Jackets_Vests-id_00000168
MEN-Jackets_Vests-id_00000168-03_4_full_segm_2.png,2,1,3,MEN-Jackets_Vests-id_00000168-03_4_full_segm.png,MEN-Jackets_Vests-id_00000168
