,masked_img_name,clothing_type,fabric,pattern,segm_name,img_id
31,MEN-Denim-id_00000089-45_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00000089-45_7_additional_segm.png,MEN-Denim-id_00000089
32,MEN-Denim-id_00000089-45_7_additional_segm_4.png,4,1,3,MEN-Denim-id_00000089-45_7_additional_segm.png,MEN-Denim-id_00000089
33,MEN-Denim-id_00000089-46_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00000089-46_7_additional_segm.png,MEN-Denim-id_00000089
34,MEN-Denim-id_00000089-46_7_additional_segm_4.png,4,1,3,MEN-Denim-id_00000089-46_7_additional_segm.png,MEN-Denim-id_00000089
35,MEN-Denim-id_00000182-01_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00000182-01_7_additional_segm.png,MEN-Denim-id_00000182
36,MEN-Denim-id_00000182-01_7_additional_segm_4.png,4,1,3,MEN-Denim-id_00000182-01_7_additional_segm.png,MEN-Denim-id_00000182
37,MEN-Denim-id_00000265-01_2_side_segm_1.png,1,1,3,MEN-Denim-id_00000265-01_2_side_segm.png,MEN-Denim-id_00000265
38,MEN-Denim-id_00000265-01_2_side_segm_6.png,6,1,3,MEN-Denim-id_00000265-01_2_side_segm.png,MEN-Denim-id_00000265
39,MEN-Denim-id_00000313-01_1_front_segm_1.png,1,1,4,MEN-Denim-id_00000313-01_1_front_segm.png,MEN-Denim-id_00000313
40,MEN-Denim-id_00000313-01_1_front_segm_4.png,4,0,3,MEN-Denim-id_00000313-01_1_front_segm.png,MEN-Denim-id_00000313
41,MEN-Denim-id_00000353-01_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00000353-01_7_additional_segm.png,MEN-Denim-id_00000353
42,MEN-Denim-id_00000353-01_7_additional_segm_2.png,2,1,3,MEN-Denim-id_00000353-01_7_additional_segm.png,MEN-Denim-id_00000353
43,MEN-Denim-id_00000353-01_7_additional_segm_4.png,4,0,3,MEN-Denim-id_00000353-01_7_additional_segm.png,MEN-Denim-id_00000353
44,MEN-Denim-id_00000353-02_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00000353-02_7_additional_segm.png,MEN-Denim-id_00000353
45,MEN-Denim-id_00000353-02_7_additional_segm_2.png,2,0,3,MEN-Denim-id_00000353-02_7_additional_segm.png,MEN-Denim-id_00000353
46,MEN-Denim-id_00000353-02_7_additional_segm_4.png,4,0,4,MEN-Denim-id_00000353-02_7_additional_segm.png,MEN-Denim-id_00000353
47,MEN-Denim-id_00000516-01_1_front_segm_1.png,1,1,3,MEN-Denim-id_00000516-01_1_front_segm.png,MEN-Denim-id_00000516
48,MEN-Denim-id_00000516-01_1_front_segm_4.png,4,0,3,MEN-Denim-id_00000516-01_1_front_segm.png,MEN-Denim-id_00000516
49,MEN-Denim-id_00000565-01_7_additional_segm_1.png,1,1,4,MEN-Denim-id_00000565-01_7_additional_segm.png,MEN-Denim-id_00000565
50,MEN-Denim-id_00000565-01_7_additional_segm_4.png,4,0,4,MEN-Denim-id_00000565-01_7_additional_segm.png,MEN-Denim-id_00000565
51,MEN-Denim-id_00000750-01_1_front_segm_1.png,1,1,3,MEN-Denim-id_00000750-01_1_front_segm.png,MEN-Denim-id_00000750
52,MEN-Denim-id_00000750-01_1_front_segm_2.png,2,1,3,MEN-Denim-id_00000750-01_1_front_segm.png,MEN-Denim-id_00000750
53,MEN-Denim-id_00000750-01_1_front_segm_4.png,4,0,4,MEN-Denim-id_00000750-01_1_front_segm.png,MEN-Denim-id_00000750
54,MEN-Denim-id_00000826-01_1_front_segm_1.png,1,1,3,MEN-Denim-id_00000826-01_1_front_segm.png,MEN-Denim-id_00000826
55,MEN-Denim-id_00000826-01_1_front_segm_4.png,4,1,3,MEN-Denim-id_00000826-01_1_front_segm.png,MEN-Denim-id_00000826
56,MEN-Denim-id_00000826-02_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00000826-02_7_additional_segm.png,MEN-Denim-id_00000826
57,MEN-Denim-id_00000826-02_7_additional_segm_4.png,4,1,3,MEN-Denim-id_00000826-02_7_additional_segm.png,MEN-Denim-id_00000826
58,MEN-Denim-id_00000826-03_1_front_segm_1.png,1,1,3,MEN-Denim-id_00000826-03_1_front_segm.png,MEN-Denim-id_00000826
59,MEN-Denim-id_00000826-03_1_front_segm_4.png,4,0,3,MEN-Denim-id_00000826-03_1_front_segm.png,MEN-Denim-id_00000826
60,MEN-Denim-id_00000826-04_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00000826-04_7_additional_segm.png,MEN-Denim-id_00000826
61,MEN-Denim-id_00000826-04_7_additional_segm_4.png,4,0,4,MEN-Denim-id_00000826-04_7_additional_segm.png,MEN-Denim-id_00000826
62,MEN-Denim-id_00000867-01_1_front_segm_1.png,1,1,3,MEN-Denim-id_00000867-01_1_front_segm.png,MEN-Denim-id_00000867
63,MEN-Denim-id_00000867-01_1_front_segm_4.png,4,0,5,MEN-Denim-id_00000867-01_1_front_segm.png,MEN-Denim-id_00000867
64,MEN-Denim-id_00000938-02_1_front_segm_1.png,1,1,2,MEN-Denim-id_00000938-02_1_front_segm.png,MEN-Denim-id_00000938
65,MEN-Denim-id_00000938-02_1_front_segm_2.png,2,2,3,MEN-Denim-id_00000938-02_1_front_segm.png,MEN-Denim-id_00000938
66,MEN-Denim-id_00000938-02_1_front_segm_4.png,4,1,3,MEN-Denim-id_00000938-02_1_front_segm.png,MEN-Denim-id_00000938
67,MEN-Denim-id_00000938-03_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00000938-03_7_additional_segm.png,MEN-Denim-id_00000938
68,MEN-Denim-id_00000938-03_7_additional_segm_4.png,4,1,3,MEN-Denim-id_00000938-03_7_additional_segm.png,MEN-Denim-id_00000938
69,MEN-Denim-id_00000938-05_1_front_segm_1.png,1,0,3,MEN-Denim-id_00000938-05_1_front_segm.png,MEN-Denim-id_00000938
70,MEN-Denim-id_00000938-05_1_front_segm_4.png,4,1,4,MEN-Denim-id_00000938-05_1_front_segm.png,MEN-Denim-id_00000938
71,MEN-Denim-id_00001198-01_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00001198-01_7_additional_segm.png,MEN-Denim-id_00001198
72,MEN-Denim-id_00001198-01_7_additional_segm_4.png,4,1,3,MEN-Denim-id_00001198-01_7_additional_segm.png,MEN-Denim-id_00001198
73,MEN-Denim-id_00001198-02_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00001198-02_7_additional_segm.png,MEN-Denim-id_00001198
74,MEN-Denim-id_00001198-02_7_additional_segm_4.png,4,1,4,MEN-Denim-id_00001198-02_7_additional_segm.png,MEN-Denim-id_00001198
75,MEN-Denim-id_00001198-03_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00001198-03_7_additional_segm.png,MEN-Denim-id_00001198
76,MEN-Denim-id_00001198-03_7_additional_segm_4.png,4,1,3,MEN-Denim-id_00001198-03_7_additional_segm.png,MEN-Denim-id_00001198
77,MEN-Denim-id_00001198-04_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00001198-04_7_additional_segm.png,MEN-Denim-id_00001198
78,MEN-Denim-id_00001198-04_7_additional_segm_4.png,4,1,4,MEN-Denim-id_00001198-04_7_additional_segm.png,MEN-Denim-id_00001198
79,MEN-Denim-id_00001223-01_4_full_segm_1.png,1,1,3,MEN-Denim-id_00001223-01_4_full_segm.png,MEN-Denim-id_00001223
80,MEN-Denim-id_00001223-01_4_full_segm_2.png,2,1,3,MEN-Denim-id_00001223-01_4_full_segm.png,MEN-Denim-id_00001223
81,MEN-Denim-id_00001223-01_4_full_segm_4.png,4,0,4,MEN-Denim-id_00001223-01_4_full_segm.png,MEN-Denim-id_00001223
82,MEN-Denim-id_00001231-01_4_full_segm_1.png,1,1,3,MEN-Denim-id_00001231-01_4_full_segm.png,MEN-Denim-id_00001231
83,MEN-Denim-id_00001231-01_4_full_segm_4.png,4,0,4,MEN-Denim-id_00001231-01_4_full_segm.png,MEN-Denim-id_00001231
84,MEN-Denim-id_00001952-01_7_additional_segm_1.png,1,0,3,MEN-Denim-id_00001952-01_7_additional_segm.png,MEN-Denim-id_00001952
85,MEN-Denim-id_00001952-01_7_additional_segm_4.png,4,1,3,MEN-Denim-id_00001952-01_7_additional_segm.png,MEN-Denim-id_00001952
86,MEN-Denim-id_00002243-01_4_full_segm_1.png,1,1,3,MEN-Denim-id_00002243-01_4_full_segm.png,MEN-Denim-id_00002243
87,MEN-Denim-id_00002243-01_4_full_segm_2.png,2,1,3,MEN-Denim-id_00002243-01_4_full_segm.png,MEN-Denim-id_00002243
88,MEN-Denim-id_00002243-01_4_full_segm_4.png,4,0,3,MEN-Denim-id_00002243-01_4_full_segm.png,MEN-Denim-id_00002243
89,MEN-Denim-id_00002476-01_1_front_segm_1.png,1,1,3,MEN-Denim-id_00002476-01_1_front_segm.png,MEN-Denim-id_00002476
90,MEN-Denim-id_00002476-01_1_front_segm_4.png,4,0,4,MEN-Denim-id_00002476-01_1_front_segm.png,MEN-Denim-id_00002476
91,MEN-Denim-id_00002559-01_4_full_segm_1.png,1,1,3,MEN-Denim-id_00002559-01_4_full_segm.png,MEN-Denim-id_00002559
92,MEN-Denim-id_00002559-01_4_full_segm_4.png,4,0,4,MEN-Denim-id_00002559-01_4_full_segm.png,MEN-Denim-id_00002559
93,MEN-Denim-id_00002559-03_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00002559-03_7_additional_segm.png,MEN-Denim-id_00002559
94,MEN-Denim-id_00002559-03_7_additional_segm_4.png,4,0,3,MEN-Denim-id_00002559-03_7_additional_segm.png,MEN-Denim-id_00002559
95,MEN-Denim-id_00002578-01_1_front_segm_1.png,1,1,3,MEN-Denim-id_00002578-01_1_front_segm.png,MEN-Denim-id_00002578
96,MEN-Denim-id_00002578-01_1_front_segm_4.png,4,1,4,MEN-Denim-id_00002578-01_1_front_segm.png,MEN-Denim-id_00002578
97,MEN-Denim-id_00002707-01_1_front_segm_1.png,1,1,3,MEN-Denim-id_00002707-01_1_front_segm.png,MEN-Denim-id_00002707
98,MEN-Denim-id_00002707-01_1_front_segm_4.png,4,1,3,MEN-Denim-id_00002707-01_1_front_segm.png,MEN-Denim-id_00002707
99,MEN-Denim-id_00002735-01_1_front_segm_1.png,1,1,3,MEN-Denim-id_00002735-01_1_front_segm.png,MEN-Denim-id_00002735
100,MEN-Denim-id_00002735-01_1_front_segm_4.png,4,0,3,MEN-Denim-id_00002735-01_1_front_segm.png,MEN-Denim-id_00002735
101,MEN-Denim-id_00002760-01_4_full_segm_1.png,1,1,3,MEN-Denim-id_00002760-01_4_full_segm.png,MEN-Denim-id_00002760
102,MEN-Denim-id_00002760-01_4_full_segm_4.png,4,0,3,MEN-Denim-id_00002760-01_4_full_segm.png,MEN-Denim-id_00002760
103,MEN-Denim-id_00002760-04_4_full_segm_1.png,1,1,4,MEN-Denim-id_00002760-04_4_full_segm.png,MEN-Denim-id_00002760
104,MEN-Denim-id_00002760-04_4_full_segm_4.png,4,0,4,MEN-Denim-id_00002760-04_4_full_segm.png,MEN-Denim-id_00002760
105,MEN-Denim-id_00003074-01_1_front_segm_1.png,1,1,3,MEN-Denim-id_00003074-01_1_front_segm.png,MEN-Denim-id_00003074
106,MEN-Denim-id_00003074-01_1_front_segm_4.png,4,1,3,MEN-Denim-id_00003074-01_1_front_segm.png,MEN-Denim-id_00003074
107,MEN-Denim-id_00003242-01_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00003242-01_7_additional_segm.png,MEN-Denim-id_00003242
108,MEN-Denim-id_00003242-01_7_additional_segm_4.png,4,0,3,MEN-Denim-id_00003242-01_7_additional_segm.png,MEN-Denim-id_00003242
109,MEN-Denim-id_00003252-01_1_front_segm_1.png,1,1,3,MEN-Denim-id_00003252-01_1_front_segm.png,MEN-Denim-id_00003252
110,MEN-Denim-id_00003252-01_1_front_segm_4.png,4,1,4,MEN-Denim-id_00003252-01_1_front_segm.png,MEN-Denim-id_00003252
111,MEN-Denim-id_00003341-01_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00003341-01_7_additional_segm.png,MEN-Denim-id_00003341
112,MEN-Denim-id_00003341-01_7_additional_segm_4.png,4,0,4,MEN-Denim-id_00003341-01_7_additional_segm.png,MEN-Denim-id_00003341
113,MEN-Denim-id_00003570-01_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00003570-01_7_additional_segm.png,MEN-Denim-id_00003570
114,MEN-Denim-id_00003570-01_7_additional_segm_4.png,4,1,3,MEN-Denim-id_00003570-01_7_additional_segm.png,MEN-Denim-id_00003570
115,MEN-Denim-id_00003734-01_1_front_segm_1.png,1,3,2,MEN-Denim-id_00003734-01_1_front_segm.png,MEN-Denim-id_00003734
116,MEN-Denim-id_00003734-01_1_front_segm_4.png,4,0,3,MEN-Denim-id_00003734-01_1_front_segm.png,MEN-Denim-id_00003734
117,MEN-Denim-id_00003845-02_1_front_segm_1.png,1,1,3,MEN-Denim-id_00003845-02_1_front_segm.png,MEN-Denim-id_00003845
118,MEN-Denim-id_00003845-02_1_front_segm_4.png,4,0,4,MEN-Denim-id_00003845-02_1_front_segm.png,MEN-Denim-id_00003845
119,MEN-Denim-id_00003879-01_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00003879-01_7_additional_segm.png,MEN-Denim-id_00003879
120,MEN-Denim-id_00003879-01_7_additional_segm_4.png,4,1,1,MEN-Denim-id_00003879-01_7_additional_segm.png,MEN-Denim-id_00003879
121,MEN-Denim-id_00003879-02_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00003879-02_7_additional_segm.png,MEN-Denim-id_00003879
122,MEN-Denim-id_00003879-02_7_additional_segm_4.png,4,1,1,MEN-Denim-id_00003879-02_7_additional_segm.png,MEN-Denim-id_00003879
123,MEN-Denim-id_00004051-01_4_full_segm_1.png,1,1,3,MEN-Denim-id_00004051-01_4_full_segm.png,MEN-Denim-id_00004051
124,MEN-Denim-id_00004051-01_4_full_segm_4.png,4,0,3,MEN-Denim-id_00004051-01_4_full_segm.png,MEN-Denim-id_00004051
125,MEN-Denim-id_00004064-01_4_full_segm_1.png,1,0,3,MEN-Denim-id_00004064-01_4_full_segm.png,MEN-Denim-id_00004064
126,MEN-Denim-id_00004064-01_4_full_segm_4.png,4,0,4,MEN-Denim-id_00004064-01_4_full_segm.png,MEN-Denim-id_00004064
127,MEN-Denim-id_00004714-01_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00004714-01_7_additional_segm.png,MEN-Denim-id_00004714
128,MEN-Denim-id_00004714-01_7_additional_segm_4.png,4,0,3,MEN-Denim-id_00004714-01_7_additional_segm.png,MEN-Denim-id_00004714
129,MEN-Denim-id_00004807-01_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00004807-01_7_additional_segm.png,MEN-Denim-id_00004807
130,MEN-Denim-id_00004807-01_7_additional_segm_4.png,4,0,3,MEN-Denim-id_00004807-01_7_additional_segm.png,MEN-Denim-id_00004807
131,MEN-Denim-id_00004998-01_4_full_segm_1.png,1,1,3,MEN-Denim-id_00004998-01_4_full_segm.png,MEN-Denim-id_00004998
132,MEN-Denim-id_00004998-01_4_full_segm_4.png,4,0,4,MEN-Denim-id_00004998-01_4_full_segm.png,MEN-Denim-id_00004998
133,MEN-Denim-id_00005208-01_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00005208-01_7_additional_segm.png,MEN-Denim-id_00005208
134,MEN-Denim-id_00005208-01_7_additional_segm_2.png,2,2,3,MEN-Denim-id_00005208-01_7_additional_segm.png,MEN-Denim-id_00005208
135,MEN-Denim-id_00005208-01_7_additional_segm_4.png,4,1,3,MEN-Denim-id_00005208-01_7_additional_segm.png,MEN-Denim-id_00005208
136,MEN-Denim-id_00005378-01_7_additional_segm_1.png,1,3,3,MEN-Denim-id_00005378-01_7_additional_segm.png,MEN-Denim-id_00005378
137,MEN-Denim-id_00005378-01_7_additional_segm_4.png,4,1,3,MEN-Denim-id_00005378-01_7_additional_segm.png,MEN-Denim-id_00005378
138,MEN-Denim-id_00005447-01_4_full_segm_1.png,1,1,3,MEN-Denim-id_00005447-01_4_full_segm.png,MEN-Denim-id_00005447
139,MEN-Denim-id_00005447-01_4_full_segm_2.png,2,1,3,MEN-Denim-id_00005447-01_4_full_segm.png,MEN-Denim-id_00005447
140,MEN-Denim-id_00005447-01_4_full_segm_4.png,4,0,3,MEN-Denim-id_00005447-01_4_full_segm.png,MEN-Denim-id_00005447
141,MEN-Denim-id_00005608-01_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00005608-01_7_additional_segm.png,MEN-Denim-id_00005608
142,MEN-Denim-id_00005608-01_7_additional_segm_4.png,4,0,4,MEN-Denim-id_00005608-01_7_additional_segm.png,MEN-Denim-id_00005608
143,MEN-Denim-id_00005663-01_4_full_segm_1.png,1,1,3,MEN-Denim-id_00005663-01_4_full_segm.png,MEN-Denim-id_00005663
144,MEN-Denim-id_00005663-01_4_full_segm_4.png,4,1,3,MEN-Denim-id_00005663-01_4_full_segm.png,MEN-Denim-id_00005663
145,MEN-Denim-id_00005724-01_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00005724-01_7_additional_segm.png,MEN-Denim-id_00005724
146,MEN-Denim-id_00005724-01_7_additional_segm_4.png,4,0,3,MEN-Denim-id_00005724-01_7_additional_segm.png,MEN-Denim-id_00005724
147,MEN-Denim-id_00005769-02_4_full_segm_1.png,1,1,3,MEN-Denim-id_00005769-02_4_full_segm.png,MEN-Denim-id_00005769
148,MEN-Denim-id_00005769-02_4_full_segm_2.png,2,1,3,MEN-Denim-id_00005769-02_4_full_segm.png,MEN-Denim-id_00005769
149,MEN-Denim-id_00005769-02_4_full_segm_4.png,4,0,3,MEN-Denim-id_00005769-02_4_full_segm.png,MEN-Denim-id_00005769
150,MEN-Denim-id_00005826-01_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00005826-01_7_additional_segm.png,MEN-Denim-id_00005826
151,MEN-Denim-id_00005826-01_7_additional_segm_4.png,4,1,3,MEN-Denim-id_00005826-01_7_additional_segm.png,MEN-Denim-id_00005826
152,MEN-Denim-id_00005887-01_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00005887-01_7_additional_segm.png,MEN-Denim-id_00005887
153,MEN-Denim-id_00005887-01_7_additional_segm_4.png,4,1,3,MEN-Denim-id_00005887-01_7_additional_segm.png,MEN-Denim-id_00005887
154,MEN-Denim-id_00005887-02_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00005887-02_7_additional_segm.png,MEN-Denim-id_00005887
155,MEN-Denim-id_00005887-02_7_additional_segm_4.png,4,0,3,MEN-Denim-id_00005887-02_7_additional_segm.png,MEN-Denim-id_00005887
156,MEN-Denim-id_00005887-03_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00005887-03_7_additional_segm.png,MEN-Denim-id_00005887
157,MEN-Denim-id_00005887-03_7_additional_segm_4.png,4,0,4,MEN-Denim-id_00005887-03_7_additional_segm.png,MEN-Denim-id_00005887
158,MEN-Denim-id_00006034-01_4_full_segm_1.png,1,1,3,MEN-Denim-id_00006034-01_4_full_segm.png,MEN-Denim-id_00006034
159,MEN-Denim-id_00006034-01_4_full_segm_2.png,2,0,3,MEN-Denim-id_00006034-01_4_full_segm.png,MEN-Denim-id_00006034
160,MEN-Denim-id_00006034-01_4_full_segm_4.png,4,0,3,MEN-Denim-id_00006034-01_4_full_segm.png,MEN-Denim-id_00006034
161,MEN-Denim-id_00006106-01_7_additional_segm_1.png,1,1,5,MEN-Denim-id_00006106-01_7_additional_segm.png,MEN-Denim-id_00006106
162,MEN-Denim-id_00006106-01_7_additional_segm_4.png,4,0,4,MEN-Denim-id_00006106-01_7_additional_segm.png,MEN-Denim-id_00006106
163,MEN-Denim-id_00006117-01_4_full_segm_1.png,1,1,4,MEN-Denim-id_00006117-01_4_full_segm.png,MEN-Denim-id_00006117
164,MEN-Denim-id_00006117-01_4_full_segm_4.png,4,1,3,MEN-Denim-id_00006117-01_4_full_segm.png,MEN-Denim-id_00006117
165,MEN-Denim-id_00006359-01_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00006359-01_7_additional_segm.png,MEN-Denim-id_00006359
166,MEN-Denim-id_00006359-01_7_additional_segm_2.png,2,0,5,MEN-Denim-id_00006359-01_7_additional_segm.png,MEN-Denim-id_00006359
167,MEN-Denim-id_00006359-01_7_additional_segm_4.png,4,0,4,MEN-Denim-id_00006359-01_7_additional_segm.png,MEN-Denim-id_00006359
168,MEN-Denim-id_00006407-01_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00006407-01_7_additional_segm.png,MEN-Denim-id_00006407
169,MEN-Denim-id_00006407-01_7_additional_segm_4.png,4,0,3,MEN-Denim-id_00006407-01_7_additional_segm.png,MEN-Denim-id_00006407
170,MEN-Denim-id_00006407-02_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00006407-02_7_additional_segm.png,MEN-Denim-id_00006407
171,MEN-Denim-id_00006407-02_7_additional_segm_4.png,4,0,3,MEN-Denim-id_00006407-02_7_additional_segm.png,MEN-Denim-id_00006407
172,MEN-Denim-id_00006407-03_7_additional_segm_1.png,1,1,1,MEN-Denim-id_00006407-03_7_additional_segm.png,MEN-Denim-id_00006407
173,MEN-Denim-id_00006407-03_7_additional_segm_4.png,4,1,4,MEN-Denim-id_00006407-03_7_additional_segm.png,MEN-Denim-id_00006407
174,MEN-Denim-id_00006439-01_4_full_segm_1.png,1,1,3,MEN-Denim-id_00006439-01_4_full_segm.png,MEN-Denim-id_00006439
175,MEN-Denim-id_00006439-01_4_full_segm_4.png,4,0,3,MEN-Denim-id_00006439-01_4_full_segm.png,MEN-Denim-id_00006439
176,MEN-Denim-id_00006465-01_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00006465-01_7_additional_segm.png,MEN-Denim-id_00006465
177,MEN-Denim-id_00006465-01_7_additional_segm_4.png,4,0,4,MEN-Denim-id_00006465-01_7_additional_segm.png,MEN-Denim-id_00006465
178,MEN-Denim-id_00006841-01_1_front_segm_1.png,1,1,1,MEN-Denim-id_00006841-01_1_front_segm.png,MEN-Denim-id_00006841
179,MEN-Denim-id_00006841-01_1_front_segm_4.png,4,0,3,MEN-Denim-id_00006841-01_1_front_segm.png,MEN-Denim-id_00006841
180,MEN-Denim-id_00006959-01_1_front_segm_1.png,1,0,3,MEN-Denim-id_00006959-01_1_front_segm.png,MEN-Denim-id_00006959
181,MEN-Denim-id_00006959-01_1_front_segm_4.png,4,0,4,MEN-Denim-id_00006959-01_1_front_segm.png,MEN-Denim-id_00006959
182,MEN-Denim-id_00007216-01_7_additional_segm_1.png,1,1,3,MEN-Denim-id_00007216-01_7_additional_segm.png,MEN-Denim-id_00007216
183,MEN-Denim-id_00007216-01_7_additional_segm_4.png,4,0,3,MEN-Denim-id_00007216-01_7_additional_segm.png,MEN-Denim-id_00007216
184,MEN-Denim-id_00007297-01_7_additional_segm_1.png,1,0,3,MEN-Denim-id_00007297-01_7_additional_segm.png,MEN-Denim-id_00007297
